Time,Sell Price
2020-06-02 06:01:46.542159,10084.97
2020-06-02 06:01:47.377524,10087.16
2020-06-02 06:01:48.248604,10083.04
2020-06-02 06:01:49.240320,10089.47
2020-06-02 06:01:50.157227,10089.23
2020-06-02 06:01:50.984827,10089.23
2020-06-02 06:01:51.825623,10090.38
2020-06-02 06:01:52.708235,10092.04
2020-06-02 06:01:53.662654,10095.8
2020-06-02 06:01:54.539530,10096.33
2020-06-02 06:01:55.339390,10096.33
2020-06-02 06:01:56.220269,10098.16
2020-06-02 06:01:57.076118,10098.22
2020-06-02 06:01:57.963777,10097.96
2020-06-02 06:01:58.741655,10097.96
2020-06-02 06:01:59.562888,10099.46
2020-06-02 06:02:00.443307,10099.67
2020-06-02 06:02:01.321116,10100.07
2020-06-02 06:02:02.189384,10101.36
2020-06-02 06:02:03.010071,10101.36
2020-06-02 06:02:03.855935,10100.91
2020-06-02 06:02:04.723621,10100.15
2020-06-02 06:02:05.616411,10099.59
2020-06-02 06:02:06.426084,10099.59
2020-06-02 06:02:07.249342,10100.77
2020-06-02 06:02:08.096872,10100.73
2020-06-02 06:02:09.040559,10100.32
2020-06-02 06:02:09.944120,10100.46
2020-06-02 06:02:10.742898,10100.46
2020-06-02 06:02:11.578827,10100.79
2020-06-02 06:02:12.396915,10101.06
2020-06-02 06:02:13.298602,10100.38
2020-06-02 06:02:14.178787,10100.27
2020-06-02 06:02:14.988440,10100.27
2020-06-02 06:02:15.811219,10100.28
2020-06-02 06:02:16.689643,10098.64
2020-06-02 06:02:17.582400,10098.64
2020-06-02 06:02:18.372906,10098.64
2020-06-02 06:02:19.179871,10098.64
2020-06-02 06:02:20.143622,10098.64
2020-06-02 06:02:21.003241,10098.64
2020-06-02 06:02:21.833742,10098.64
2020-06-02 06:02:22.600306,10098.64
2020-06-02 06:02:23.436825,10098.64
2020-06-02 06:02:24.322995,10098.64
2020-06-02 06:02:25.215527,10098.64
2020-06-02 06:02:26.026416,10098.64
2020-06-02 06:02:26.849581,10098.64
2020-06-02 06:02:27.739691,10098.64
2020-06-02 06:02:28.702640,10094.75
2020-06-02 06:02:29.490243,10094.75
2020-06-02 06:02:30.319514,10094.74
2020-06-02 06:02:31.192427,10094.74
2020-06-02 06:02:32.052094,10094.74
2020-06-02 06:02:32.966036,10094.74
2020-06-02 06:02:33.781743,10094.74
2020-06-02 06:02:34.607065,10094.78
2020-06-02 06:02:35.492486,10095.6
2020-06-02 06:02:36.431654,10095.97
2020-06-02 06:02:37.330499,10094.74
2020-06-02 06:02:38.127371,10094.74
2020-06-02 06:02:38.983262,10096.48
2020-06-02 06:02:39.898708,10096.64
2020-06-02 06:02:40.892854,10097.31
2020-06-02 06:02:41.804359,10094.74
2020-06-02 06:02:42.638461,10094.74
2020-06-02 06:02:43.441481,10102.47
2020-06-02 06:02:44.316363,10102.42
2020-06-02 06:02:45.285925,10102.44
2020-06-02 06:02:46.221731,10102.56
2020-06-02 06:02:47.170676,10098.64
2020-06-02 06:02:47.959609,10098.64
2020-06-02 06:02:48.789866,10102.94
2020-06-02 06:02:49.573041,10102.81
2020-06-02 06:02:50.514548,10102.72
2020-06-02 06:02:51.480877,10102.65
2020-06-02 06:02:52.285037,10102.65
2020-06-02 06:02:53.119886,10102.73
2020-06-02 06:02:53.977978,10102.98
2020-06-02 06:02:54.905076,10101.88
2020-06-02 06:02:55.765233,10101.88
2020-06-02 06:02:56.589970,10098.64
2020-06-02 06:02:57.426718,10099.97
2020-06-02 06:02:58.355370,10099.97
2020-06-02 06:02:59.266549,10099.58
2020-06-02 06:03:00.165763,10099.36
2020-06-02 06:03:00.958892,10099.36
