Time,Buy Price
2020-06-02 06:02:48.609269,10115.37
2020-06-02 06:02:49.439753,10115.48
2020-06-02 06:02:50.281032,10115.48
2020-06-02 06:02:51.238469,10115.69
2020-06-02 06:02:52.135757,10115.74
2020-06-02 06:02:52.938177,10115.97
2020-06-02 06:02:53.804326,10116.09
2020-06-02 06:02:54.633755,10116.09
2020-06-02 06:02:55.556195,10116.21
2020-06-02 06:02:56.428701,10115.25
2020-06-02 06:02:57.249814,10115.9
2020-06-02 06:02:58.167268,10115.19
2020-06-02 06:02:59.063449,10115.19
2020-06-02 06:02:59.936315,10115.28
2020-06-02 06:03:00.805048,10115.42
2020-06-02 06:03:01.615729,10115.55
2020-06-02 06:03:02.480427,10115.78
2020-06-02 06:03:03.301747,10115.78
2020-06-02 06:03:04.164190,10115.78
2020-06-02 06:03:04.971244,10116.07
2020-06-02 06:03:05.853920,10116.23
2020-06-02 06:03:06.718317,10116.23
2020-06-02 06:03:07.643880,10120.08
2020-06-02 06:03:08.528545,10120.51
2020-06-02 06:03:09.331915,10120.83
2020-06-02 06:03:10.164056,10120.82
2020-06-02 06:03:11.029774,10120.82
2020-06-02 06:03:11.885300,10120.56
2020-06-02 06:03:12.700689,10120.48
2020-06-02 06:03:13.563345,10120.83
2020-06-02 06:03:14.466828,10120.41
2020-06-02 06:03:15.329398,10120.41
2020-06-02 06:03:16.209865,10120.33
2020-06-02 06:03:17.003505,10120.16
2020-06-02 06:03:17.916132,10119.92
2020-06-02 06:03:18.856959,10120.29
2020-06-02 06:03:19.682939,10120.29
2020-06-02 06:03:20.587639,10119.64
2020-06-02 06:03:21.490649,10119.58
2020-06-02 06:03:22.344433,10119.36
2020-06-02 06:03:23.230455,10118.64
2020-06-02 06:03:24.085794,10118.64
2020-06-02 06:03:24.955880,10117.82
2020-06-02 06:03:25.741761,10117.19
2020-06-02 06:03:26.656431,10116.62
2020-06-02 06:03:27.647072,10116.69
2020-06-02 06:03:28.470045,10116.69
2020-06-02 06:03:29.326712,10116.63
2020-06-02 06:03:30.157931,10116.57
2020-06-02 06:03:30.973381,10117.17
2020-06-02 06:03:32.011751,10116.53
2020-06-02 06:03:32.882885,10116.41
2020-06-02 06:03:33.722505,10116.41
2020-06-02 06:03:34.490646,10116.41
2020-06-02 06:03:35.353127,10116.28
2020-06-02 06:03:36.317395,10116.2
